[251857.268900] usb 1-1: USB disconnect, device number 8
[251987.656702] iterate_tasks: module license 'unspecified' taints kernel.
[251987.656703] Disabling lock debugging due to kernel taint
[251987.656991] Loading Kernel Module
[252069.548480] task command: ath10k_wq, state: 1026, process id: 486
[252069.548480] task command: kmemstick, state: 1026, process id: 488
[252069.548481] task command: ath10k_aux_wq, state: 1026, process id: 490
[252069.548482] task command: irq/51-SYNA2393, state: 1, process id: 513
[252069.548482] task command: i915/signal:0, state: 1, process id: 590
[252069.548483] task command: i915/signal:1, state: 1, process id: 591
[252069.548483] task command: i915/signal:2, state: 1, process id: 592
[252069.548484] task command: i915/signal:6, state: 1, process id: 593
[252069.548484] task command: kworker/u17:2, state: 1026, process id: 678
[252069.548485] task command: jbd2/sda9-8, state: 1, process id: 877
[252069.548486] task command: ext4-rsv-conver, state: 1026, process id: 878
[252069.548487] task command: systemd-timesyn, state: 1, process id: 913
[252069.548487] task command: systemd-resolve, state: 1, process id: 914
[252069.548488] task command: rsyslogd, state: 1, process id: 1174
[252069.548489] task command: thermald, state: 1, process id: 1178
[252069.548489] task command: dbus-daemon, state: 1, process id: 1180
[252069.548490] task command: wpa_supplicant, state: 1, process id: 1216
[252069.548490] task command: networkd-dispat, state: 1, process id: 1218
[252069.548491] task command: NetworkManager, state: 1, process id: 1220
[252069.548491] task command: cron, state: 1, process id: 1221
[252069.548492] task command: accounts-daemon, state: 1, process id: 1226
[252069.548493] task command: avahi-daemon, state: 1, process id: 1227
[252069.548493] task command: irqbalance, state: 1, process id: 1235
[252069.548494] task command: ModemManager, state: 1, process id: 1236
[252069.548495] task command: bluetoothd, state: 1, process id: 1237
[252069.548495] task command: acpid, state: 1, process id: 1238
[252069.548496] task command: systemd-logind, state: 1, process id: 1240
[252069.548496] task command: avahi-daemon, state: 1, process id: 1242
[252069.548497] task command: udisksd, state: 1, process id: 1244
[252069.548498] task command: snapd, state: 1, process id: 1245
[252069.548498] task command: polkitd, state: 1, process id: 1290
[252069.548499] task command: iprt-VBoxWQueue, state: 1026, process id: 1325
[252069.548499] task command: iprt-VBoxTscThr, state: 1, process id: 1329
[252069.548500] task command: unattended-upgr, state: 1, process id: 1335
[252069.548500] task command: gdm3, state: 1, process id: 1342
[252069.548501] task command: gdm-session-wor, state: 1, process id: 1352
[252069.548502] task command: systemd, state: 1, process id: 1387
[252069.548502] task command: (sd-pam), state: 1, process id: 1388
[252069.548503] task command: gdm-wayland-ses, state: 1, process id: 1402
[252069.548504] task command: dbus-daemon, state: 1, process id: 1408
[252069.548504] task command: gnome-session-b, state: 1, process id: 1410
[252069.548505] task command: gnome-shell, state: 1, process id: 1416
[252069.548505] task command: whoopsie, state: 1, process id: 1476
[252069.548506] task command: kerneloops, state: 1, process id: 1477
[252069.548506] task command: kerneloops, state: 1, process id: 1479
[252069.548507] task command: upowerd, state: 1, process id: 1526
[252069.548508] task command: Xwayland, state: 1, process id: 1582
[252069.548508] task command: at-spi-bus-laun, state: 1, process id: 1594
[252069.548509] task command: dbus-daemon, state: 1, process id: 1599
[252069.548510] task command: at-spi2-registr, state: 1, process id: 1601
[252069.548510] task command: pulseaudio, state: 1, process id: 1605
[252069.548511] task command: rtkit-daemon, state: 1, process id: 1606
[252069.548512] task command: ibus-daemon, state: 1, process id: 1624
[252069.548512] task command: xdg-permission-, state: 1, process id: 1626
[252069.548513] task command: ibus-dconf, state: 1, process id: 1631
[252069.548513] task command: ibus-x11, state: 1, process id: 1633
[252069.548514] task command: ibus-portal, state: 1, process id: 1636
[252069.548514] task command: boltd, state: 1, process id: 1648
[252069.548515] task command: packagekitd, state: 1, process id: 1649
[252069.548516] task command: gsd-xsettings, state: 1, process id: 1653
[252069.548516] task command: gsd-a11y-settin, state: 1, process id: 1655
[252069.548517] task command: gsd-clipboard, state: 1, process id: 1656
[252069.548517] task command: gsd-color, state: 1, process id: 1657
[252069.548518] task command: gsd-datetime, state: 1, process id: 1660
[252069.548518] task command: gsd-housekeepin, state: 1, process id: 1661
[252069.548519] task command: gsd-keyboard, state: 1, process id: 1662
[252069.548520] task command: gsd-media-keys, state: 1, process id: 1663
[252069.548520] task command: gsd-mouse, state: 1, process id: 1666
[252069.548521] task command: gsd-power, state: 1, process id: 1668
[252069.548521] task command: gsd-print-notif, state: 1, process id: 1672
[252069.548522] task command: gsd-rfkill, state: 1, process id: 1673
[252069.548522] task command: gsd-screensaver, state: 1, process id: 1680
[252069.548523] task command: gsd-sharing, state: 1, process id: 1681
[252069.548524] task command: gsd-smartcard, state: 1, process id: 1683
[252069.548524] task command: gsd-sound, state: 1, process id: 1687
[252069.548525] task command: gsd-wacom, state: 1, process id: 1693
[252069.548526] task command: ibus-engine-sim, state: 1, process id: 1711
[252069.548526] task command: colord, state: 1, process id: 1765
[252069.548527] task command: gdm-session-wor, state: 1, process id: 1791
[252069.548527] task command: systemd, state: 1, process id: 1825
[252069.548528] task command: (sd-pam), state: 1, process id: 1826
[252069.548529] task command: gnome-keyring-d, state: 1, process id: 1839
[252069.548529] task command: gdm-x-session, state: 1, process id: 1843
[252069.548530] task command: Xorg, state: 1, process id: 1845
[252069.548530] task command: dbus-daemon, state: 1, process id: 1851
[252069.548531] task command: gnome-session-b, state: 1, process id: 1854
[252069.548531] task command: ssh-agent, state: 1, process id: 1932
[252069.548532] task command: at-spi-bus-laun, state: 1, process id: 1935
[252069.548533] task command: dbus-daemon, state: 1, process id: 1940
[252069.548534] task command: at-spi2-registr, state: 1, process id: 1942
[252069.548534] task command: gnome-shell, state: 1, process id: 1960
[252069.548535] task command: gvfsd, state: 1, process id: 1967
[252069.548535] task command: gvfsd-fuse, state: 1, process id: 1972
[252069.548536] task command: pulseaudio, state: 1, process id: 1983
[252069.548536] task command: krfcommd, state: 1, process id: 2001
[252069.548537] task command: ibus-daemon, state: 1, process id: 2003
[252069.548537] task command: xdg-permission-, state: 1, process id: 2004
[252069.548538] task command: gnome-shell-cal, state: 1, process id: 2027
[252069.548539] task command: gvfs-udisks2-vo, state: 1, process id: 2034
[252069.548539] task command: evolution-sourc, state: 1, process id: 2040
[252069.548540] task command: gvfs-gphoto2-vo, state: 1, process id: 2042
[252069.548540] task command: gvfs-goa-volume, state: 1, process id: 2046
[252069.548541] task command: goa-daemon, state: 1, process id: 2050
[252069.548542] task command: goa-identity-se, state: 1, process id: 2063
[252069.548542] task command: gvfs-mtp-volume, state: 1, process id: 2068
[252069.548543] task command: gvfs-afc-volume, state: 1, process id: 2072
[252069.548544] task command: gsd-power, state: 1, process id: 2081
[252069.548544] task command: gsd-print-notif, state: 1, process id: 2082
[252069.548545] task command: gsd-rfkill, state: 1, process id: 2083
[252069.548545] task command: gsd-screensaver, state: 1, process id: 2084
[252069.548546] task command: gsd-sharing, state: 1, process id: 2086
[252069.548546] task command: gsd-smartcard, state: 1, process id: 2091
[252069.548547] task command: gsd-xsettings, state: 1, process id: 2096
[252069.548548] task command: gsd-sound, state: 1, process id: 2103
[252069.548548] task command: gsd-wacom, state: 1, process id: 2110
[252069.548549] task command: gsd-a11y-settin, state: 1, process id: 2118
[252069.548550] task command: gsd-clipboard, state: 1, process id: 2119
[252069.548550] task command: gsd-color, state: 1, process id: 2122
[252069.548551] task command: gsd-datetime, state: 1, process id: 2125
[252069.548551] task command: gsd-housekeepin, state: 1, process id: 2126
[252069.548552] task command: gsd-keyboard, state: 1, process id: 2129
[252069.548552] task command: gsd-media-keys, state: 1, process id: 2134
[252069.548553] task command: gsd-mouse, state: 1, process id: 2139
[252069.548554] task command: gsd-printer, state: 1, process id: 2166
[252069.548554] task command: gsd-disk-utilit, state: 1, process id: 2178
[252069.548555] task command: evolution-calen, state: 1, process id: 2201
[252069.548555] task command: evolution-calen, state: 1, process id: 2217
[252069.548556] task command: dconf-service, state: 1, process id: 2226
[252069.548557] task command: evolution-addre, state: 1, process id: 2229
[252069.548557] task command: evolution-addre, state: 1, process id: 2241
[252069.548558] task command: gnome-software, state: 1, process id: 2263
[252069.548559] task command: update-notifier, state: 1, process id: 2265
[252069.548559] task command: fwupd, state: 1, process id: 2286
[252069.548560] task command: gvfsd-trash, state: 1, process id: 2441
[252069.548560] task command: gnome-terminal-, state: 1, process id: 2488
[252069.548561] task command: ibus-dconf, state: 1, process id: 2987
[252069.548562] task command: ibus-x11, state: 1, process id: 2991
[252069.548562] task command: ibus-portal, state: 1, process id: 3000
[252069.548563] task command: ibus-engine-sim, state: 1, process id: 3006
[252069.548563] task command: ibus-engine-uni, state: 1, process id: 4289
[252069.548564] task command: chrome, state: 1, process id: 4297
[252069.548565] task command: cat, state: 1, process id: 4303
[252069.548565] task command: cat, state: 1, process id: 4304
[252069.548566] task command: chrome, state: 1, process id: 4307
[252069.548566] task command: nacl_helper, state: 1, process id: 4308
[252069.548567] task command: chrome, state: 1, process id: 4311
[252069.548568] task command: chrome, state: 1, process id: 4332
[252069.548568] task command: chrome, state: 1, process id: 4339
[252069.548569] task command: chrome, state: 1, process id: 4417
[252069.548569] task command: chrome, state: 1, process id: 4452
[252069.548570] task command: chrome, state: 1, process id: 4529
[252069.548571] task command: chrome, state: 1, process id: 4547
[252069.548571] task command: chrome, state: 1, process id: 4565
[252069.548572] task command: chrome, state: 1, process id: 4577
[252069.548572] task command: chrome, state: 1, process id: 4595
[252069.548573] task command: atom, state: 1, process id: 5855
[252069.548574] task command: atom, state: 1, process id: 5857
[252069.548574] task command: atom, state: 1, process id: 5860
[252069.548575] task command: atom, state: 1, process id: 5886
[252069.548576] task command: atom, state: 1, process id: 5905
[252069.548576] task command: atom, state: 1, process id: 5981
[252069.548577] task command: gvfsd-metadata, state: 1, process id: 6184
[252069.548578] task command: gvfsd-network, state: 1, process id: 9105
[252069.548578] task command: gvfsd-dnssd, state: 1, process id: 9134
[252069.548579] task command: gvfsd-http, state: 1, process id: 30394
[252069.548580] task command: chrome, state: 1, process id: 18992
[252069.548580] task command: chrome, state: 1, process id: 19873
[252069.548581] task command: slack, state: 1, process id: 21102
[252069.548582] task command: slack, state: 1, process id: 21105
[252069.548582] task command: slack, state: 1, process id: 21133
[252069.548583] task command: slack, state: 1, process id: 24669
[252069.548583] task command: evinced, state: 1, process id: 31664
[252069.548584] task command: gconfd-2, state: 1, process id: 13459
[252069.548585] task command: chrome, state: 1, process id: 27673
[252069.548585] task command: chrome, state: 1, process id: 29056
[252069.548586] task command: irq/128-mei_me, state: 1, process id: 464
[252069.548587] task command: chrome, state: 1, process id: 2609
[252069.548587] task command: cupsd, state: 1, process id: 7218
[252069.548588] task command: cups-browsed, state: 1, process id: 7219
[252069.548589] task command: chrome, state: 1, process id: 10268
[252069.548589] task command: chrome, state: 1, process id: 14118
[252069.548590] task command: chrome, state: 1, process id: 29756
[252069.548591] task command: chrome, state: 1, process id: 30612
[252069.548591] task command: chrome, state: 1, process id: 30652
[252069.548592] task command: evince, state: 1, process id: 30719
[252069.548592] task command: chrome, state: 1, process id: 545
[252069.548593] task command: obexd, state: 1, process id: 2577
[252069.548594] task command: chrome, state: 1, process id: 2759
[252069.548594] task command: chrome, state: 1, process id: 3462
[252069.548595] task command: dconf-service, state: 1, process id: 3546
[252069.548596] task command: dhclient, state: 1, process id: 3672
[252069.548596] task command: chrome, state: 1, process id: 3734
[252069.548597] task command: chrome, state: 1, process id: 11189
[252069.548597] task command: chrome, state: 1, process id: 13654
[252069.548598] task command: kworker/1:2, state: 1026, process id: 19171
[252069.548599] task command: chrome, state: 1, process id: 19336
[252069.548599] task command: chrome, state: 1, process id: 19349
[252069.548600] task command: chrome, state: 1, process id: 19366
[252069.548600] task command: chrome, state: 1, process id: 19380
[252069.548601] task command: bash, state: 1, process id: 21980
[252069.548602] task command: kworker/6:0, state: 1026, process id: 22533
[252069.548602] task command: kworker/0:0, state: 1026, process id: 22840
[252069.548603] task command: chrome, state: 1, process id: 22915
[252069.548604] task command: evince, state: 1, process id: 23728
[252069.548604] task command: kworker/2:2, state: 1026, process id: 24579
[252069.548605] task command: kworker/4:0, state: 1026, process id: 24815
[252069.548606] task command: kworker/2:0, state: 1026, process id: 28372
[252069.548606] task command: kworker/7:3, state: 1026, process id: 29053
[252069.548607] task command: chrome, state: 1, process id: 29239
[252069.548607] task command: chrome, state: 1, process id: 29861
[252069.548608] task command: kworker/6:1, state: 1026, process id: 30503
[252069.548609] task command: kworker/u16:1, state: 1026, process id: 31823
[252069.548609] task command: chrome, state: 1, process id: 31852
[252069.548610] task command: chrome, state: 1, process id: 31880
[252069.548611] task command: kworker/u16:0, state: 1026, process id: 32638
[252069.548611] task command: kworker/3:2, state: 1026, process id: 32650
[252069.548612] task command: chrome, state: 1, process id: 2714
[252069.548613] task command: kworker/5:0, state: 1026, process id: 2740
[252069.548613] task command: kworker/7:1, state: 1026, process id: 2743
[252069.548614] task command: chrome, state: 1, process id: 2744
[252069.548614] task command: kworker/u16:3, state: 1026, process id: 2929
[252069.548615] task command: kworker/3:0, state: 1026, process id: 2930
[252069.548616] task command: kworker/1:0, state: 1026, process id: 3395
[252069.548616] task command: chrome, state: 1, process id: 3405
[252069.548617] task command: kworker/0:2, state: 1026, process id: 3436
[252069.548617] task command: kworker/4:1, state: 1026, process id: 3450
[252069.548618] task command: chrome, state: 1, process id: 3451
[252069.548618] task command: kworker/5:1, state: 1026, process id: 3485
[252069.548619] task command: chrome, state: 1, process id: 3486
[252069.548620] task command: chrome, state: 1, process id: 3498
[252069.548621] task command: kworker/u16:2, state: 1026, process id: 4816
[252069.548621] task command: kworker/3:1, state: 1026, process id: 4817
[252069.548622] task command: kworker/6:2, state: 1026, process id: 5319
[252069.548622] task command: bash, state: 1, process id: 5434
[252069.548623] task command: vim, state: 1, process id: 5452
[252069.548623] task command: sudo, state: 1, process id: 6377
[252069.548624] task command: insmod, state: 0, process id: 6378
[252282.233367] Removing Kernel Module
[252326.300572] Loading Kernel Module
[252326.300573] task command: systemd, state: 1, process id: 1
[252326.300573] task command: kthreadd, state: 1, process id: 2
[252326.300574] task command: rcu_gp, state: 1026, process id: 3
[252326.300575] task command: rcu_par_gp, state: 1026, process id: 4
[252326.300575] task command: kworker/0:0H, state: 1026, process id: 6
[252326.300597] task command: mm_percpu_wq, state: 1026, process id: 8
[252326.300597] task command: ksoftirqd/0, state: 1, process id: 9
[252326.300598] task command: rcu_sched, state: 1026, process id: 10
[252326.300598] task command: migration/0, state: 1, process id: 11
[252326.300599] task command: idle_inject/0, state: 1, process id: 12
[252326.300600] task command: cpuhp/0, state: 1, process id: 14
[252326.300600] task command: cpuhp/1, state: 1, process id: 15
[252326.300601] task command: idle_inject/1, state: 1, process id: 16
[252326.300601] task command: migration/1, state: 1, process id: 17
[252326.300602] task command: ksoftirqd/1, state: 1, process id: 18
[252326.300602] task command: kworker/1:0H, state: 1026, process id: 20
[252326.300603] task command: cpuhp/2, state: 1, process id: 21
[252326.300604] task command: idle_inject/2, state: 1, process id: 22
[252326.300604] task command: migration/2, state: 1, process id: 23
[252326.300605] task command: ksoftirqd/2, state: 1, process id: 24
[252326.300605] task command: kworker/2:0H, state: 1026, process id: 26
[252326.300606] task command: cpuhp/3, state: 1, process id: 27
[252326.300606] task command: idle_inject/3, state: 1, process id: 28
[252326.300607] task command: migration/3, state: 1, process id: 29
[252326.300607] task command: ksoftirqd/3, state: 1, process id: 30
[252326.300608] task command: kworker/3:0H, state: 1026, process id: 32
[252326.300608] task command: cpuhp/4, state: 1, process id: 33
[252326.300609] task command: idle_inject/4, state: 1, process id: 34
[252326.300610] task command: migration/4, state: 1, process id: 35
[252326.300610] task command: ksoftirqd/4, state: 1, process id: 36
[252326.300611] task command: kworker/4:0H, state: 1026, process id: 38
[252326.300611] task command: cpuhp/5, state: 1, process id: 39
[252326.300612] task command: idle_inject/5, state: 1, process id: 40
[252326.300613] task command: migration/5, state: 1, process id: 41
[252326.300613] task command: ksoftirqd/5, state: 1, process id: 42
[252326.300614] task command: kworker/5:0H, state: 1026, process id: 44
[252326.300614] task command: cpuhp/6, state: 1, process id: 45
[252326.300615] task command: idle_inject/6, state: 1, process id: 46
[252326.300615] task command: migration/6, state: 1, process id: 47
[252326.300616] task command: ksoftirqd/6, state: 1, process id: 48
[252326.300616] task command: kworker/6:0H, state: 1026, process id: 50
[252326.300617] task command: cpuhp/7, state: 1, process id: 51
[252326.300617] task command: idle_inject/7, state: 1, process id: 52
[252326.300618] task command: migration/7, state: 1, process id: 53
[252326.300619] task command: ksoftirqd/7, state: 1, process id: 54
[252326.300619] task command: kworker/7:0H, state: 1026, process id: 56
[252326.300620] task command: kdevtmpfs, state: 1, process id: 57
[252326.300620] task command: netns, state: 1026, process id: 58
[252326.300621] task command: rcu_tasks_kthre, state: 1, process id: 59
[252326.300622] task command: kauditd, state: 1, process id: 60
[252326.300622] task command: khungtaskd, state: 1, process id: 62
[252326.300623] task command: oom_reaper, state: 1, process id: 63
[252326.300623] task command: writeback, state: 1026, process id: 64
[252326.300624] task command: kcompactd0, state: 1, process id: 65
[252326.300624] task command: ksmd, state: 1, process id: 66
[252326.300625] task command: khugepaged, state: 1, process id: 67
[252326.300625] task command: crypto, state: 1026, process id: 68
[252326.300626] task command: kintegrityd, state: 1026, process id: 69
[252326.300627] task command: kblockd, state: 1026, process id: 70
[252326.300627] task command: tpm_dev_wq, state: 1026, process id: 73
[252326.300628] task command: ata_sff, state: 1026, process id: 74
[252326.300628] task command: md, state: 1026, process id: 75
[252326.300629] task command: edac-poller, state: 1026, process id: 76
[252326.300630] task command: devfreq_wq, state: 1026, process id: 79
[252326.300630] task command: watchdogd, state: 1, process id: 80
[252326.300631] task command: kswapd0, state: 1, process id: 84
[252326.300631] task command: kworker/u17:0, state: 1026, process id: 85
[252326.300632] task command: ecryptfs-kthrea, state: 1, process id: 86
[252326.300632] task command: kthrotld, state: 1026, process id: 176
[252326.300633] task command: irq/122-pciehp, state: 1, process id: 177
[252326.300634] task command: acpi_thermal_pm, state: 1026, process id: 179
[252326.300634] task command: ipv6_addrconf, state: 1026, process id: 181
[252326.300635] task command: kstrp, state: 1026, process id: 193
[252326.300635] task command: charger_manager, state: 1026, process id: 212
[252326.300636] task command: scsi_eh_0, state: 1, process id: 272
[252326.300636] task command: scsi_tmf_0, state: 1026, process id: 273
[252326.300637] task command: scsi_eh_1, state: 1, process id: 274
[252326.300637] task command: scsi_tmf_1, state: 1026, process id: 275
[252326.300638] task command: scsi_eh_2, state: 1, process id: 276
[252326.300639] task command: scsi_tmf_2, state: 1026, process id: 277
[252326.300639] task command: kworker/4:1H, state: 1026, process id: 280
[252326.300640] task command: kworker/3:1H, state: 1026, process id: 308
[252326.300640] task command: kworker/5:1H, state: 1026, process id: 310
[252326.300641] task command: jbd2/sda7-8, state: 1, process id: 311
[252326.300641] task command: ext4-rsv-conver, state: 1026, process id: 312
[252326.300642] task command: kworker/7:1H, state: 1026, process id: 314
[252326.300656] task command: kworker/0:1H, state: 1026, process id: 319
[252326.300656] task command: kworker/6:1H, state: 1026, process id: 323
[252326.300657] task command: kworker/1:1H, state: 1026, process id: 325
[252326.300657] task command: kworker/2:1H, state: 1026, process id: 331
[252326.300658] task command: systemd-journal, state: 1, process id: 354
[252326.300658] task command: loop0, state: 1, process id: 384
[252326.300659] task command: loop1, state: 1, process id: 385
[252326.300659] task command: loop2, state: 1, process id: 387
[252326.300660] task command: loop3, state: 1, process id: 390
[252326.300660] task command: loop4, state: 1, process id: 392
[252326.300661] task command: systemd-udevd, state: 0, process id: 402
[252326.300661] task command: loop5, state: 1, process id: 403
[252326.300662] task command: loop6, state: 1, process id: 404
[252326.300662] task command: loop7, state: 1, process id: 406
[252326.300663] task command: loop8, state: 1, process id: 407
[252326.300663] task command: loop9, state: 1, process id: 408
[252326.300664] task command: loop10, state: 1, process id: 409
[252326.300664] task command: loop11, state: 1, process id: 410
[252326.300665] task command: loop12, state: 1, process id: 411
[252326.300665] task command: loop13, state: 1, process id: 412
[252326.300666] task command: loop14, state: 1, process id: 413
[252326.300666] task command: loop15, state: 1, process id: 414
[252326.300667] task command: loop16, state: 1, process id: 415
[252326.300667] task command: irq/67-smo8800, state: 1, process id: 443
[252326.300668] task command: cfg80211, state: 1026, process id: 467
[252326.300668] task command: ath10k_wq, state: 1026, process id: 486
[252326.300669] task command: kmemstick, state: 1026, process id: 488
[252326.300670] task command: ath10k_aux_wq, state: 1026, process id: 490
[252326.300670] task command: irq/51-SYNA2393, state: 1, process id: 513
[252326.300671] task command: i915/signal:0, state: 1, process id: 590
[252326.300671] task command: i915/signal:1, state: 1, process id: 591
[252326.300672] task command: i915/signal:2, state: 1, process id: 592
[252326.300672] task command: i915/signal:6, state: 1, process id: 593
[252326.300673] task command: kworker/u17:2, state: 1026, process id: 678
[252326.300673] task command: jbd2/sda9-8, state: 1, process id: 877
[252326.300674] task command: ext4-rsv-conver, state: 1026, process id: 878
[252326.300674] task command: systemd-timesyn, state: 1, process id: 913
[252326.300675] task command: systemd-resolve, state: 1, process id: 914
[252326.300675] task command: rsyslogd, state: 1, process id: 1174
[252326.300676] task command: thermald, state: 1, process id: 1178
[252326.300676] task command: dbus-daemon, state: 1, process id: 1180
[252326.300677] task command: wpa_supplicant, state: 1, process id: 1216
[252326.300677] task command: networkd-dispat, state: 1, process id: 1218
[252326.300678] task command: NetworkManager, state: 1, process id: 1220
[252326.300679] task command: cron, state: 1, process id: 1221
[252326.300679] task command: accounts-daemon, state: 1, process id: 1226
[252326.300680] task command: avahi-daemon, state: 1, process id: 1227
[252326.300680] task command: irqbalance, state: 1, process id: 1235
[252326.300681] task command: ModemManager, state: 1, process id: 1236
[252326.300681] task command: bluetoothd, state: 1, process id: 1237
[252326.300682] task command: acpid, state: 1, process id: 1238
[252326.300682] task command: systemd-logind, state: 1, process id: 1240
[252326.300683] task command: avahi-daemon, state: 1, process id: 1242
[252326.300683] task command: udisksd, state: 1, process id: 1244
[252326.300684] task command: snapd, state: 1, process id: 1245
[252326.300684] task command: polkitd, state: 1, process id: 1290
[252326.300685] task command: iprt-VBoxWQueue, state: 1026, process id: 1325
[252326.300685] task command: iprt-VBoxTscThr, state: 1, process id: 1329
[252326.300686] task command: unattended-upgr, state: 1, process id: 1335
[252326.300687] task command: gdm3, state: 1, process id: 1342
[252326.300687] task command: gdm-session-wor, state: 1, process id: 1352
[252326.300687] task command: systemd, state: 1, process id: 1387
[252326.300688] task command: (sd-pam), state: 1, process id: 1388
[252326.300689] task command: gdm-wayland-ses, state: 1, process id: 1402
[252326.300689] task command: dbus-daemon, state: 1, process id: 1408
[252326.300690] task command: gnome-session-b, state: 1, process id: 1410
[252326.300690] task command: gnome-shell, state: 1, process id: 1416
[252326.300691] task command: whoopsie, state: 1, process id: 1476
[252326.300691] task command: kerneloops, state: 1, process id: 1477
[252326.300692] task command: kerneloops, state: 1, process id: 1479
[252326.300693] task command: upowerd, state: 1, process id: 1526
[252326.300693] task command: Xwayland, state: 1, process id: 1582
[252326.300694] task command: at-spi-bus-laun, state: 1, process id: 1594
[252326.300694] task command: dbus-daemon, state: 1, process id: 1599
[252326.300695] task command: at-spi2-registr, state: 1, process id: 1601
[252326.300695] task command: pulseaudio, state: 1, process id: 1605
[252326.300696] task command: rtkit-daemon, state: 1, process id: 1606
[252326.300696] task command: ibus-daemon, state: 1, process id: 1624
[252326.300697] task command: xdg-permission-, state: 1, process id: 1626
[252326.300697] task command: ibus-dconf, state: 1, process id: 1631
[252326.300698] task command: ibus-x11, state: 1, process id: 1633
[252326.300698] task command: ibus-portal, state: 1, process id: 1636
[252326.300699] task command: boltd, state: 1, process id: 1648
[252326.300699] task command: packagekitd, state: 1, process id: 1649
[252326.300700] task command: gsd-xsettings, state: 1, process id: 1653
[252326.300700] task command: gsd-a11y-settin, state: 1, process id: 1655
[252326.300701] task command: gsd-clipboard, state: 1, process id: 1656
[252326.300701] task command: gsd-color, state: 1, process id: 1657
[252326.300702] task command: gsd-datetime, state: 1, process id: 1660
[252326.300702] task command: gsd-housekeepin, state: 1, process id: 1661
[252326.300703] task command: gsd-keyboard, state: 1, process id: 1662
[252326.300703] task command: gsd-media-keys, state: 1, process id: 1663
[252326.300704] task command: gsd-mouse, state: 1, process id: 1666
[252326.300704] task command: gsd-power, state: 1, process id: 1668
[252326.300705] task command: gsd-print-notif, state: 1, process id: 1672
[252326.300706] task command: gsd-rfkill, state: 1, process id: 1673
[252326.300706] task command: gsd-screensaver, state: 1, process id: 1680
[252326.300707] task command: gsd-sharing, state: 1, process id: 1681
[252326.300707] task command: gsd-smartcard, state: 1, process id: 1683
[252326.300708] task command: gsd-sound, state: 1, process id: 1687
[252326.300708] task command: gsd-wacom, state: 1, process id: 1693
[252326.300709] task command: ibus-engine-sim, state: 1, process id: 1711
[252326.300709] task command: colord, state: 1, process id: 1765
[252326.300710] task command: gdm-session-wor, state: 1, process id: 1791
[252326.300710] task command: systemd, state: 1, process id: 1825
[252326.300711] task command: (sd-pam), state: 1, process id: 1826
[252326.300711] task command: gnome-keyring-d, state: 1, process id: 1839
[252326.300712] task command: gdm-x-session, state: 1, process id: 1843
[252326.300713] task command: Xorg, state: 1, process id: 1845
[252326.300713] task command: dbus-daemon, state: 1, process id: 1851
[252326.300714] task command: gnome-session-b, state: 1, process id: 1854
[252326.300714] task command: ssh-agent, state: 1, process id: 1932
[252326.300715] task command: at-spi-bus-laun, state: 1, process id: 1935
[252326.300715] task command: dbus-daemon, state: 1, process id: 1940
[252326.300716] task command: at-spi2-registr, state: 1, process id: 1942
[252326.300716] task command: gnome-shell, state: 1, process id: 1960
[252326.300717] task command: gvfsd, state: 1, process id: 1967
[252326.300717] task command: gvfsd-fuse, state: 1, process id: 1972
[252326.300718] task command: pulseaudio, state: 1, process id: 1983
[252326.300718] task command: krfcommd, state: 1, process id: 2001
[252326.300719] task command: ibus-daemon, state: 1, process id: 2003
[252326.300719] task command: xdg-permission-, state: 1, process id: 2004
[252326.300720] task command: gnome-shell-cal, state: 1, process id: 2027
[252326.300721] task command: gvfs-udisks2-vo, state: 1, process id: 2034
[252326.300721] task command: evolution-sourc, state: 1, process id: 2040
[252326.300722] task command: gvfs-gphoto2-vo, state: 1, process id: 2042
[252326.300722] task command: gvfs-goa-volume, state: 1, process id: 2046
[252326.300723] task command: goa-daemon, state: 1, process id: 2050
[252326.300723] task command: goa-identity-se, state: 1, process id: 2063
[252326.300724] task command: gvfs-mtp-volume, state: 1, process id: 2068
[252326.300724] task command: gvfs-afc-volume, state: 1, process id: 2072
[252326.300725] task command: gsd-power, state: 1, process id: 2081
[252326.300726] task command: gsd-print-notif, state: 1, process id: 2082
[252326.300726] task command: gsd-rfkill, state: 1, process id: 2083
[252326.300727] task command: gsd-screensaver, state: 1, process id: 2084
[252326.300727] task command: gsd-sharing, state: 1, process id: 2086
[252326.300728] task command: gsd-smartcard, state: 1, process id: 2091
[252326.300728] task command: gsd-xsettings, state: 1, process id: 2096
[252326.300729] task command: gsd-sound, state: 1, process id: 2103
[252326.300730] task command: gsd-wacom, state: 1, process id: 2110
[252326.300730] task command: gsd-a11y-settin, state: 1, process id: 2118
[252326.300731] task command: gsd-clipboard, state: 1, process id: 2119
[252326.300731] task command: gsd-color, state: 1, process id: 2122
[252326.300732] task command: gsd-datetime, state: 1, process id: 2125
[252326.300732] task command: gsd-housekeepin, state: 1, process id: 2126
[252326.300733] task command: gsd-keyboard, state: 1, process id: 2129
[252326.300733] task command: gsd-media-keys, state: 1, process id: 2134
[252326.300734] task command: gsd-mouse, state: 1, process id: 2139
[252326.300734] task command: gsd-printer, state: 1, process id: 2166
[252326.300735] task command: gsd-disk-utilit, state: 1, process id: 2178
[252326.300736] task command: evolution-calen, state: 1, process id: 2201
[252326.300736] task command: evolution-calen, state: 1, process id: 2217
[252326.300737] task command: dconf-service, state: 1, process id: 2226
